E [MeV]	dEdx [keV/microm]
0.656901	586.463
0.660693	588.164
0.664508	589.87
0.668344	591.581
0.672202	593.297
0.676083	595.018
0.679986	596.744
0.683912	598.475
0.68786	600.211
0.691831	601.952
0.695825	603.699
0.699842	605.45
0.703882	607.222
0.707946	609
0.712033	610.784
0.716143	612.574
0.720278	614.369
0.724436	616.17
0.728618	617.977
0.732825	619.79
0.737055	621.608
0.74131	623.432
0.74559	625.261
0.749894	627.097
0.754223	628.938
0.758578	630.785
0.762957	632.639
0.767361	634.498
0.771792	636.363
0.776247	638.237
0.780728	640.127
0.785236	642.024
0.789769	643.927
0.794328	645.836
0.798914	647.752
0.803526	649.685
0.808165	651.627
0.812831	653.577
0.817523	655.533
0.822243	657.497
0.82699	659.468
0.831764	661.446
0.836566	663.43
0.841395	665.421
0.846253	667.414
0.851138	669.415
0.856052	671.423
0.860994	673.438
0.865964	675.46
0.870964	677.489
0.875992	679.528
0.881049	681.581
0.886135	683.643
0.891251	685.712
0.896396	687.789
0.901571	689.874
0.906776	691.967
0.912011	694.068
0.917276	696.177
0.922571	698.293
0.927897	700.418
0.933254	702.547
0.938642	704.681
0.944061	706.824
0.949511	708.974
0.954993	711.133
0.960506	713.299
0.966051	715.467
0.971628	717.644
0.977237	719.831
0.982879	722.033
0.988553	724.244
0.99426	726.463
1	728.691
1.00577	730.946
1.01158	733.21
1.01742	735.484
1.02329	737.769
1.0292	740.063
1.03514	742.367
1.04112	744.681
1.04713	747.004
1.05317	749.334
1.05925	751.671
1.06537	754.017
1.07152	756.374
1.07771	758.74
1.08393	761.117
1.09018	763.503
1.09648	765.9
1.10281	768.307
1.10917	770.724
1.11558	773.151
1.12202	775.588
1.1285	778.04
1.13501	780.506
1.14156	782.983
1.14815	785.471
1.15478	787.97
1.16145	790.48
1.16815	793.001
1.1749	795.527
1.18168	798.062
1.1885	800.608
1.19536	803.165
1.20226	805.731
1.20921	808.305
1.21619	810.89
1.22321	813.487
1.23027	816.096
1.23737	818.715
1.24451	821.346
1.2517	823.988
1.25893	826.641
1.26619	829.307
1.2735	831.984
1.28086	834.681
1.28825	837.391
1.29569	840.114
1.30317	842.854
1.31069	845.612
1.31826	848.384
1.32587	851.169
1.33352	853.967
1.34122	856.779
1.34896	859.604
1.35675	862.435
1.36458	865.278
1.37246	868.134
1.38038	871.004
1.38835	873.888
1.39637	876.785
1.40443	879.695
1.41254	882.617
1.42069	885.553
1.42889	888.502
1.43714	891.466
1.44544	894.437
1.45378	897.419
1.46218	900.415
1.47062	903.424
1.47911	906.448
1.48765	909.485
1.49624	912.537
1.50487	915.602
1.51356	918.682
1.5223	921.775
1.53109	924.882
1.53993	927.994
1.54882	931.121
1.55776	934.261
1.56675	937.407
1.5758	940.565
1.58489	943.736
1.59404	946.922
1.60325	950.121
1.6125	953.331
1.62181	956.556
1.63117	959.794
1.64059	963.048
1.65006	966.315
1.65959	969.597
1.66917	972.893
1.6788	976.204
1.6885	979.529
1.69824	982.87
1.70805	986.224
1.71791	989.594
1.72783	992.978
1.7378	996.377
1.74783	999.791
1.75792	1003.22
1.76807	1006.66
1.77828	1010.12
1.78855	1013.59
1.79887	1017.08
1.80926	1020.58
1.8197	1024.1
1.83021	1027.63
1.84077	1031.18
1.8514	1034.74
1.86209	1038.31
1.87284	1041.9
1.88365	1045.51
1.89452	1049.13
1.90546	1052.77
1.91646	1056.42
1.92752	1060.09
1.93865	1063.77
1.94984	1067.47
1.9611	1071.18
1.97242	1074.91
1.98381	1078.65
1.99526	1082.41
2.00678	1086.18
2.01837	1089.97
2.03002	1093.78
2.04174	1097.6
2.05353	1101.43
2.06538	1105.28
2.0773	1109.15
2.0893	1113.03
2.10136	1116.93
2.11349	1120.84
2.12569	1124.77
2.13796	1128.71
2.1503	1132.67
2.16272	1136.64
2.1752	1140.63
2.18776	1144.64
2.20039	1148.67
2.21309	1152.71
2.22587	1156.76
2.23872	1160.83
2.25165	1164.92
2.26464	1169.03
2.27772	1173.15
2.29087	1177.28
2.30409	1181.44
2.31739	1185.61
2.33077	1189.79
2.34423	1194
2.35776	1198.22
2.37137	1202.45
2.38506	1206.7
2.39883	1210.97
2.41268	1215.26
2.42661	1219.56
2.44062	1223.88
2.45471	1228.21
2.46888	1232.56
2.48313	1236.93
2.49747	1241.32
2.51189	1245.72
2.52639	1250.13
2.54097	1254.57
2.55564	1259.02
2.5704	1263.49
2.58523	1267.97
2.60016	1272.47
2.61517	1276.99
2.63027	1281.52
2.64545	1286.07
2.66073	1290.64
2.67609	1295.22
2.69153	1299.82
2.70707	1304.44
