E [MeV]	dEdx [keV/microm]
2.75423	1758.34
2.77013	1762.37
2.78612	1766.38
2.80221	1770.36
2.81838	1774.33
2.83465	1778.27
2.85102	1782.19
2.86748	1786.1
2.88403	1789.97
2.90068	1793.83
2.91743	1797.67
2.93427	1801.48
2.95121	1805.27
2.96825	1809.04
2.98538	1812.79
3.00262	1816.51
3.01995	1820.2
3.03739	1823.88
3.05492	1827.52
3.07256	1831.15
3.0903	1834.75
3.10814	1838.32
3.12608	1841.87
3.14413	1845.4
3.16228	1848.9
3.18053	1852.37
3.1989	1855.81
3.21736	1859.23
3.23594	1862.63
3.25462	1866
3.27341	1869.34
3.2923	1872.64
3.31131	1875.93
3.33043	1879.19
3.34965	1882.42
3.36899	1885.62
3.38844	1888.8
3.408	1891.94
3.42768	1895.06
